3.62,57.849417,90.077197,47.782936
3.62,-121.341631,245.368054,-213.621366
3.62,-8.440449,-28.763155,-27.33475
3.62,150.676276,-39.022904,141.757338
3.63,-15.372609,0.966692,-35.814787
3.64,18.994041,-23.134214,7.794139
3.65,20.197375,43.211662,13.342572
3.65,-8.603035,6.510645,21.231076
3.65,-25.268927,-38.245168,12.644945
3.65,4.628533,-159.924037,-191.28926
3.65,25.969719,-10.912416,-0.009819
3.66,-18.45833,-23.589253,16.675351
3.66,-56.468031,-79.646617,-55.864673
3.67,-34.416017,-20.758849,83.796391
3.67,67.818551,-70.96183,-159.891518
3.68,94.925539,306.683598,31.506969
3.68,-147.689477,170.508984,-147.537653
3.68,77.993677,-154.087523,57.900217
3.68,75.510914,-16.931759,-29.973162
3.69,105.743565,17.207892,146.901502
3.69,9.696827,5.372709,-13.991232
3.69,45.114162,175.957014,158.327189
3.69,-183.781936,122.513039,-424.437591
3.69,-37.766969,2.301619,41.698309
3.69,37.793496,-26.44095,-13.804954
3.7,55.881991,66.313063,-34.611249
3.7,-0.356945,-36.596981,20.49449
3.7,41.496215,-7.847237,2.421966
3.71,116.339905,394.346209,17.52465
3.71,0.226289,14.424355,-3.64172
3.71,-38.618552,72.465137,-70.319408
3.71,-11.504554,-18.201236,1.686207
3.71,0.842022,-26.247342,4.424647
3.71,6.563854,-11.925647,1.528534
3.72,1.89897,2.541426,-0.528523
3.72,62.965631,94.124106,50.687766
3.72,0.046526,22.55637,31.372845
3.72,134.394395,-128.732159,179.263939
3.73,39.077692,49.645163,10.836642
3.73,-30.838211,-27.343068,1.362104
3.73,-0.532395,-18.850278,28.897629
3.73,3.808297,-2.630174,-20.688835
3.73,112.009754,-33.916636,-15.573012
3.74,62.65906,33.12747,-12.925362
3.74,-23.156213,-50.764845,19.379328
3.74,12.034413,-10.573279,12.536148
3.75,-44.9964,43.39387,-67.265198
3.75,-1.662293,-31.436744,1.488597
3.76,16.370231,141.620663,-273.743541
3.76,1.233354,32.555386,-12.426988
3.76,-25.823011,204.282357,-25.402943
3.76,11.267032,-38.85539,-16.133344
3.76,8.790467,-21.299308,29.207404
3.76,18.613691,-7.587422,24.196371
3.77,111.116108,102.442422,223.184985
3.77,69.722894,104.539005,115.460753
3.77,18.695965,41.472036,14.380508
3.77,30.430713,327.196967,-14.922443
3.77,-7.921708,10.731349,-30.152411
3.77,-44268.89511,52465.83259,-72715.89497
3.77,-14.233672,-44.996851,-78.673358
3.77,48.015095,-57.406003,21.335542
3.77,85.717547,-67.776385,-45.065401
3.77,9.335368,-5.015491,5.019565
3.78,-4.22812,13.669876,-40.404484
3.78,-11.927106,30.38497,17.208794
3.78,-15.505407,9.784196,30.560252
3.78,-14.436596,4.310989,-24.92996
3.78,-39.925583,-33.844144,12.786515
3.78,41.969653,-46.744809,-10.507937
3.79,16.593574,18.028979,24.381331
3.79,-23.041794,6.900625,16.355475
3.8,8.329775,9.25728,-6.899408
3.8,-39.647242,86.168417,-47.921159
3.8,-40.700384,-55.408101,12.790326
3.8,7.497777,-21.43943,30.547504
3.8,102.254717,-155.030652,197.362343
3.81,20.338212,52.67393,-33.342657
3.81,-196.531535,83.545339,-351.776134
3.81,-22.633064,-33.161033,19.838868
3.81,18.103691,-1.77795,19.141071
3.82,39.728779,23.413015,2.226137
3.82,-23.374361,19.815176,22.926164
